"type","name","features__type","features__properties__number","features__properties__name","features__properties__address","features__properties__address2","features__properties__commune","features__properties__nmarrond","features__properties__bonus","features__properties__pole","features__properties__lat","features__properties__lng","features__properties__bike_stands","features__properties__status","features__properties__available_bike_stands","features__properties__available_bikes","features__properties__availabilitycode","features__properties__availability","features__properties__banking","features__properties__gid","features__properties__last_update","features__properties__last_update_fme","features__properties__code_insee","features__properties__langue","features__properties__etat","features__properties__nature","features__properties__titre","features__properties__description","features__properties__startdate","features__properties__enddate","features__geometry__type","features__geometry__coordinates__001","features__geometry__coordinates__002"
"","","Feature","4026","Birmingham","Avenue de Birmingham","Tunnel Mode doux de la Croix-Rousse","Lyon 4 ème","26","","","45.7746311098016750","4.8134162571603990","20","OPEN","0","20","2","Bleu","true","957","2020-12-12 18:24:33","2020-12-12 18:27:03","69384","","","","","","","","Point","4.813416257160399","45.774631109801675"
"","","Feature","10041","Kimmerling","41, Route de Genas","","VILLEURBANNE","41","","Maillage, espace public","45.7529723995867800","4.8988656628976360","16","OPEN","13","3","1","Vert","false","1097","2020-12-12 18:24:28","2020-12-12 18:27:03","69266","","","","","","","","Point","4.898865662897636","45.752972399586781"
"","","Feature","10002","INSA","Avenue Albert Einstein","au niveau du virage de l'avenue","VILLEURBANNE","2","","INSA, tram, itinéraires cyclables","45.7822165054530900","4.8769550250054060","40","OPEN","40","0","3","Orange","true","899","2020-12-12 18:20:48","2020-12-12 18:27:03","69266","","","","","","","","Point","4.876955025005406","45.782216505453093"
"","","Feature","7016","Place St Louis","Rue de la Madeleine","Face Rue Béguin","Lyon 7 ème","16","","Coeur quartier, itinéraire cyclable","45.7490803589590100","4.8477399426535540","15","OPEN","0","15","2","Bleu","false","1089","2020-12-12 18:21:54","2020-12-12 18:27:03","69387","","","","","","","","Point","4.847739942653554","45.749080358959013"
"","","Feature","28001","Fontaines S/S - Quai JB Simon","Quai Jean Baptiste Simon","","FONTAINES-SUR-SAONE","",""," ","45.8324657183306240","4.8487792326838310","20","OPEN","7","13","1","Vert","true","1231","2020-12-12 18:23:47","2020-12-12 18:27:03","69088","","","","","","","","Point","4.848779232683831","45.832465718330624"
"","","Feature","10075","Gabriel Péri","Rue Gabriel Péri","Angle cours André Philip","VILLEURBANNE","75",""," ","45.7722995938508100","4.8656992684460585","12","OPEN","12","0","3","Orange","false","833","2020-12-12 18:22:45","2020-12-12 18:27:03","69266","","","","","","","","Point","4.865699268446058","45.772299593850811"
"","","Feature","5006","Quai Romain Rolland","Quai Romain Rolland","Face au Palais de Justice","Lyon 5 ème","6","","Vieux Lyon","45.7620370806926700","4.8288896824580405","17","OPEN","0","15","2","Bleu","true","1030","2020-12-12 18:22:14","2020-12-12 18:27:03","69385","","","","","","","","Point","4.828889682458041","45.762037080692672"
"","","Feature","10004","Tonkin","Rue Salvador Allende","Angle avenue du Lys Orangé, au pied de la","VILLEURBANNE","4","","centre quartier, itinéraire cyclable","45.7762210147081350","4.8626475813297990","10","OPEN","7","3","1","Vert","false","1021","2020-12-12 18:21:32","2020-12-12 18:27:03","69266","","","","","","","","Point","4.862647581329799","45.776221014708135"
"","","Feature","8006","Place du 8 mai 1945","Rue Professeur Beauvisage","Angle Rue Commandant Pégout","Lyon 8 ème","6","","coeur quartier, itinéraires cyclables","45.7297663546006700","4.8681665813493630","20","OPEN","18","2","1","Vert","false","1070","2020-12-12 18:24:41","2020-12-12 18:27:03","69388","","","","","","","","Point","4.868166581349363","45.72976635460067"
"","","Feature","9044","Masset / Saint-Pierre de Vaise","86, Rue Saint Pierre de Vaise","Angle Avenue Joannès Masset","Lyon 9 ème","44","","Activités, maillage","45.7704769200645740","4.8009004832411430","16","OPEN","3","13","1","Vert","false","889","2020-12-12 18:24:52","2020-12-12 18:27:03","69389","","","","","","","","Point","4.800900483241143","45.770476920064574"
"","","Feature","3071","BioParc","60, Avenue Rockefeller","","Lyon 3 ème","71","","Pôle d'habitation, Bio Parc, Faculté de Médecine","45.7404860034671760","4.8880825075933510","20","OPEN","20","0","3","Orange","false","997","2020-12-12 18:22:04","2020-12-12 18:27:03","69383","","","","","","","","Point","4.888082507593351","45.740486003467176"
"","","Feature","6028","Récamier / Tête d'Or","10, Rue Juliette Récamier","angle rue Tête d'Or","Lyon 6 ème","28","","maillage","45.7643336975612060","4.8534921297061950","16","OPEN","1","15","1","Vert","false","1069","2020-12-12 18:25:06","2020-12-12 18:27:03","69386","","","","","","","","Point","4.853492129706195","45.764333697561206"
"","","Feature","10110","Mémoire et Société","Rue Hauy","","VILLEURBANNE","110","","Mémoire et société, itinéraire cyclable","45.7595776564178540","4.8827081207421840","24","OPEN","15","4","1","Vert","false","985","2020-12-12 18:25:05","2020-12-12 18:27:03","69266","","","","","","","","Point","4.882708120742184","45.759577656417854"
"","","Feature","6021","Garibaldi","46, Rue Garibaldi","angle rue Crillon","Lyon 6 ème","21","","commerces (ATAC)","45.7706974838463400","4.8499357293643790","11","OPEN","6","5","1","Vert","false","1084","2020-12-12 18:23:28","2020-12-12 18:27:03","69386","","","","","","","","Point","4.849935729364379","45.770697483846341"
"","","Feature","2037","Place des Archives","18, Rue Dugas Montbel","","Lyon 2 ème","37",""," ","45.7479691410901740","4.8248617280093150","40","OPEN","22","17","1","Vert","true","1101","2020-12-12 18:17:06","2020-12-12 18:27:03","69382","","","","","","","","Point","4.824861728009315","45.747969141090174"
"","","Feature","6033","Créqui / Lafayette","153, Rue de Créqui","Angle avec Cours Lafayette","Lyon 6 ème","","","Part-Dieu","45.7637960125263300","4.8470620002854570","15","OPEN","9","6","1","Vert","false","1204","2020-12-12 18:26:27","2020-12-12 18:27:03","69386","","","","","","","","Point","4.847062000285457","45.763796012526328"
"","","Feature","10012","Zola / France","230, Cours emile Zola","Angle cours Emile Zola","VILLEURBANNE","12","","IUT maison des sports, maison de l'image, centre culturel","45.7680704202145800","4.8871237200591935","16","OPEN","16","0","3","Orange","false","879","2020-12-12 18:20:48","2020-12-12 18:27:03","69266","","","","","","","","Point","4.887123720059193","45.768070420214578"
"","","Feature","10123","Saint Jean / Epi de Blé","19, Rue Saint Jean","","VILLEURBANNE","","","","45.7766422715883900","4.9023610707870110","12","OPEN","9","3","1","Vert","false","1282","2020-12-12 18:23:55","2020-12-12 18:27:03","69266","","","","","","","","Point","4.902361070787011","45.776642271588393"
"","","Feature","10072","Jacques Brel","Face 4, Rue Jacques Brel","","VILLEURBANNE","64","","Tram, habitat dense et quartier du Tonkin","45.7742255397182500","4.8642860657508760","23","OPEN","20","3","1","Vert","false","844","2020-12-12 18:17:49","2020-12-12 18:27:03","69266","","","","","","","","Point","4.864286065750876","45.774225539718252"
"","","Feature","6020","Musée Guimet","28, Boulevard des Belges","angle Rue Morellet","Lyon 6 ème","20","","musée Guimet, itinéraire cyclable","45.7745048729892700","4.8484771018513760","15","OPEN","4","11","1","Vert","true","1087","2020-12-12 18:17:14","2020-12-12 18:27:03","69386","","","","","","","","Point","4.848477101851376","45.774504872989269"
"","","Feature","4001","Conservatoire bis","1, Quai Joseph Gillet","","Lyon 1 er","1","","Conservatoire, logements","45.7703894302220250","4.8142456674237000","22","OPEN","3","19","1","Vert","false","1207","2020-12-12 18:24:18","2020-12-12 18:27:03","69381","","","","","","","","Point","4.8142456674237","45.770389430222025"
"","","Feature","10043","Salengro / Feyssine","Face 44, Rue de la Feyssine","","VILLEURBANNE","43","","itinéraires cyclables","45.7829835939928100","4.8906345956727780","20","OPEN","18","2","1","Vert","true","826","2020-12-12 18:22:12","2020-12-12 18:27:03","69266","","","","","","","","Point","4.890634595672778","45.78298359399281"
"","","Feature","12005","Place Boissier","7, Place Boissier","","VAULX-EN-VELIN","","","","45.7862776558451700","4.9268855599077890","20","","","","","","","1289","2020-12-12 00:30:09","2020-12-12 00:30:09","69256","","","","","","","","Point","4.926885559907789","45.786277655845169"
"","","Feature","5007","Place de Trion","Place de Trion","Angle rue de Trion et place de Trion","Lyon 5 ème","7","","Place de Trion, St Just, commerces","45.7579063089064060","4.8131349528107470","16","OPEN","4","12","1","Vert","false","863","2020-12-12 18:23:59","2020-12-12 18:27:03","69385","","","","","","","","Point","4.813134952810747","45.757906308906406"
"","","Feature","10120","Salengro / Descartes","39, Rue Roger Salengro","","VILLEURBANNE","120","","Maillage","45.7762463810845300","4.8716371652356000","15","OPEN","7","8","1","Vert","true","777","2020-12-12 18:21:32","2020-12-12 18:27:03","69266","","","","","","","","Point","4.8716371652356","45.776246381084533"
"","","Feature","5016","Point du Jour / Granges","49, Avenue du Point du Jour","","Lyon 5 ème","16","","Mairie de Lyon 5ème","45.7561939286588800","4.8027110791690140","13","OPEN","6","7","1","Vert","false","809","2020-12-12 18:21:53","2020-12-12 18:27:03","69385","","","","","","","","Point","4.802711079169014","45.756193928658881"
"","","Feature","23001","Tassin - Tuileries","13 Promenade des Tuileries","","TASSIN-LA-DEMI-LUNE","","","Tassin-la-Demi-Lune","45.7632560325953860","4.7786100656705530","12","OPEN","1","11","1","Vert","true","1241","2020-12-12 18:20:03","2020-12-12 18:27:03","69244","","","","","","","","Point","4.778610065670553","45.763256032595386"
"","","Feature","12002","Vaulx - Poudrette / La Soie","Face 2, Rue de la Poudrette","","VAULX-EN-VELIN","70","","Centre commercial Carré de Soie","45.7644003130587800","4.9192757859473670","20","OPEN","3","17","1","Vert","false","1004","2020-12-12 18:26:51","2020-12-12 18:27:03","69256","","","","","","","","Point","4.919275785947367","45.764400313058779"
"","","Feature","10079","Anatole France / Barbusse","103, Rue Anatole France","Angle avenue Barbusse","VILLEURBANNE","79","","marché, centre-ville","45.7681304002299300","4.8791614891381100","20","OPEN","14","6","1","Vert","false","834","2020-12-12 18:22:20","2020-12-12 18:27:03","69266","","","","","","","","Point","4.87916148913811","45.768130400229929"
"","","Feature","7023","Berthelot / Route de Vienne","Face 41, Route de Vienne","angle avenue Berthelot","Lyon 7 ème","23","","tram","45.7425795049166550","4.8505637556621760","15","OPEN","0","14","2","Bleu","true","1007","2020-12-12 18:25:02","2020-12-12 18:27:03","69387","","","","","","","","Point","4.850563755662176","45.742579504916655"
"","","Feature","11001","Caluire - Gare de Cuire","2, Rue Claude Baudrand","","CALUIRE-ET-CUIRE","1","","Métro, centre quartier","45.7857755308468400","4.8337134215891260","18","OPEN","18","0","3","Orange","true","992","2020-12-12 18:21:54","2020-12-12 18:27:03","69034","","","","","","","","Point","4.833713421589126","45.785775530846841"
"","","Feature","8030","Laënnec","Rue Nungesser et Coli","25, Rue Laënnec","Lyon 8 ème","30","","fac, tram","45.7413487229911060","4.8797231637591720","16","OPEN","16","0","3","Orange","false","1056","2020-12-12 18:25:51","2020-12-12 18:27:03","69388","","","","","","","","Point","4.879723163759172","45.741348722991106"
"","","Feature","5036","La Salette","104, Rue Commandant Charcot","","Lyon 5 ème","32","","Habitations, commerces","45.7496172707888960","4.7955310931658570","15","OPEN","2","13","1","Vert","false","983","2020-12-12 18:22:49","2020-12-12 18:27:03","69385","","","","","","","","Point","4.795531093165857","45.749617270788896"
"","","Feature","8003","Claude Bernard Lyon I","16, Rue Guillaume Paradin","devant entrée de la fac","Lyon 8 ème","3","","faculté de médecine, métro","45.7381400560294900","4.8868803087115330","16","OPEN","16","0","3","Orange","false","1003","2020-12-12 18:21:19","2020-12-12 18:27:03","69388","","","","","","","","Point","4.886880308711533","45.738140056029494"
"","","Feature","3100","Sisley /  Dauphiné","4, Rue Professeur Paul Sisley","","Lyon 3 ème","100","","Jardin public, tramway","45.7528275113150600","4.8687687708041860","17","OPEN","12","5","1","Vert","true","941","2020-12-12 18:19:26","2020-12-12 18:27:03","69383","","","","","","","","Point","4.868768770804186","45.752827511315061"
"","","Feature","2030","République / Poulaillerie","20, Rue de la Poulaillerie","Angle Poulaillerie / République","Lyon 2 ème","30","","commerces, palais de la bourse","45.7640723503116150","4.8355253578885975","32","OPEN","2","30","1","Vert","true","1036","2020-12-12 18:26:21","2020-12-12 18:27:03","69382","","","","","","","","Point","4.835525357888597","45.764072350311615"
"","","Feature","8051","Hôpital Saint-Jean de Dieu","313, Route de Vienne","","VENISSIEUX","51","","Hôpital Saint Jean de Dieu, logement colllectif","45.7241420539186200","4.8541764434151110","20","OPEN","19","1","1","Vert","false","785","2020-12-12 18:23:23","2020-12-12 18:27:03","69259","","","","","","","","Point","4.854176443415111","45.724142053918619"
"","","Feature","17001","Saint Fons - Arsenal","Face au 40, Avenue Jean Jaurès","","SAINT-FONS","","","Saint-Fons","45.7123448014944400","4.8552741231339970","27","OPEN","16","11","1","Vert","false","1261","2020-12-12 18:24:00","2020-12-12 18:27:03","69199","","","","","","","","Point","4.855274123133997","45.712344801494439"
"","","Feature","3066","Kimmerling - Faure","139, Avenue Félix Faure","","Lyon 3 ème","66","","Bureaux, habitat, collège","45.7543008100597300","4.8634641019603990","19","OPEN","16","2","1","Vert","false","958","2020-12-12 18:21:34","2020-12-12 18:27:03","69383","","","","","","","","Point","4.863464101960399","45.754300810059732"
"","","Feature","2027","Perrache Est","48 Cours Suchet","","Lyon 2 ème","","","Lyon 2ème arrondissement","45.7461030735744740","4.8256053939445850","20","OPEN","8","11","1","Vert","false","1278","2020-12-12 18:25:33","2020-12-12 18:27:03","69382","","","","","","","","Point","4.825605393944585","45.746103073574474"
"","","Feature","2004","Perrache / Carnot","Place Carnot","Coté Sud/Est de la Place en face N°16","Lyon 2 ème","4","","","45.7500996433260700","4.8280515013551550","18","OPEN","2","15","1","Vert","true","954","2020-12-12 18:18:14","2020-12-12 18:27:03","69382","","","","","","","","Point","4.828051501355155","45.750099643326067"
"","","Feature","2026","République / Paufique","22, Rue Louis Paufique","Angle rue de la République","Lyon 2 ème","26","","commerces","45.7593809563465260","4.8353992022816500","28","OPEN","11","17","1","Vert","false","1047","2020-12-12 18:20:36","2020-12-12 18:27:03","69382","","","","","","","","Point","4.83539920228165","45.759380956346526"
"","","Feature","22001","Sainte Foy - Place Saint-Luc","Place Saint-Luc","","SAINTE-FOY-LES-LYON","","","Sainte-Foy-lès-Lyon","45.7495654052048600","4.8008960240920420","15","OPEN","9","6","1","Vert","true","1247","2020-12-12 18:23:51","2020-12-12 18:27:03","69202","","","","","","","","Point","4.800896024092042","45.749565405204862"
"","","Feature","9003","Place Valmy","1, Rue Roquette","angle Rue de Bourgogne","Lyon 9 ème","3","","métro D, médiathèque","45.7756749996432200","4.8053036651209080","16","OPEN","5","11","1","Vert","false","841","2020-12-12 18:22:03","2020-12-12 18:27:03","69389","","","","","","","","Point","4.805303665120908","45.775674999643222"
"","","Feature","7039","Guillotière / Madeleine","106, Grande rue de la Guillotière","angle Rue de la Madeleine","Lyon 7 ème","39","","maillage","45.7510565465262100","4.8480482303453220","10","OPEN","6","4","1","Vert","false","1031","2020-12-12 18:19:17","2020-12-12 18:27:03","69387","","","","","","","","Point","4.848048230345322","45.751056546526208"
"","","Feature","2012","Gailleton","4, Place Gailleton","","Lyon 2 ème","12",""," ","45.7534495026210240","4.8333645518023690","16","OPEN","2","14","1","Vert","false","771","2020-12-12 18:25:11","2020-12-12 18:27:03","69382","","","","","","","","Point","4.833364551802369","45.753449502621024"
"","","Feature","1006","Subsistances","14 quai Saint Vincent","","Lyon 1 er","6","","Les Subsistances","45.7678957694769400","4.8198166574203690","22","OPEN","14","8","1","Vert","false","948","2020-12-12 18:22:16","2020-12-12 18:27:03","69381","","","","","","","","Point","4.819816657420369","45.767895769476937"
"","","Feature","10073","Institut d'Art contemporain","21, Rue Docteur Dolard","Angle Rue du 4 Septembre 1797","VILLEURBANNE","73","","Nouveau Musée D'Art Contemporain","45.7614496449619350","4.8724655049634790","25","OPEN","19","6","1","Vert","false","908","2020-12-12 18:26:51","2020-12-12 18:27:03","69266","","","","","","","","Point","4.872465504963479","45.761449644961935"
"","","Feature","8001","Université Lyon III","5, Rue du Professeur Rollet","Devant entrée principale université Lyon 3","Lyon 8 ème","1","","Université Lyon 3","45.7485395662598650","4.8615417793642550","36","OPEN","33","3","1","Vert","true","1055","2020-12-12 18:17:34","2020-12-12 18:27:03","69388","","","","","","","","Point","4.861541779364255","45.748539566259865"
"","","Feature","1031","Place de la Paix","Place de la Paix","En face de la poste","Lyon 1 er","31","","Opéra, métro A, mairie centrale","45.7680236126546500","4.8317412517184160","20","OPEN","3","17","1","Vert","true","1067","2020-12-12 18:26:30","2020-12-12 18:27:03","69381","","","","","","","","Point","4.831741251718416","45.768023612654652"
"","","Feature","3037","Paul Bert / Garibaldi","209, Rue Paul Bert","Face place des Martyrs de la Résistance","Lyon 3 ème","37","","maillage (piscine Garibaldi)","45.7571028581681740","4.8534807971166600","20","OPEN","17","1","1","Vert","true","859","2020-12-12 18:24:51","2020-12-12 18:27:03","69383","","","","","","","","Point","4.85348079711666","45.757102858168174"
"","","Feature","14001","Bron - Centre Nautique","22, Rue de la Marne","","BRON","","","gaillard_romanet","45.7429248383540640","4.9086213384119860","13","OPEN","6","7","1","Vert","false","1259","2020-12-12 18:23:18","2020-12-12 18:27:03","69029","","","","","","","","Point","4.908621338411986","45.742924838354064"
"","","Feature","5053","Saint-Just","Face 8, Rue de Trion","","Lyon 5 ème","53","","Coeur de quartier, commerces, jardin public, lycée","45.7559666422450850","4.8189064482919700","18","OPEN","10","8","1","Vert","false","912","2020-12-12 18:23:56","2020-12-12 18:27:03","69385","","","","","","","","Point","4.81890644829197","45.755966642245085"
"","","Feature","3094","Villette","74, Rue de la Villette","","Lyon 3 ème","94","","Etablissements publics, bureaux","45.7577878804856440","4.8614973648418860","38","OPEN","33","5","1","Vert","true","939","2020-12-12 18:26:22","2020-12-12 18:27:03","69383","","","","","","","","Point","4.861497364841886","45.757787880485644"
"","","Feature","5044","Champvert","67, Rue Edmond Locard","","Lyon 5 ème","44","","Stade Edmond Locard, Skate Park","45.7600785770139300","4.7984076149535470","15","OPEN","15","0","3","Orange","true","882","2020-12-12 18:20:21","2020-12-12 18:27:03","69385","","","","","","","","Point","4.798407614953547","45.760078577013928"
"","","Feature","9011","Conservatoire","Face 40, Quai Chauveau","avant angle Pont Général Koenig","Lyon 9 ème","11","","Conservatoire National de musique","45.7697822121574100","4.8126762195854050","19","OPEN","2","17","1","Vert","true","839","2020-12-12 18:26:55","2020-12-12 18:27:03","69389","","","","","","","","Point","4.812676219585405","45.769782212157409"
"","","Feature","6012","Place Puvis de Chavannes","Place Puvis de Chavannes","Angle rue Vendôme","Lyon 6 ème","12","","","45.7717570855734000","4.8446036357483555","10","OPEN","0","8","2","Bleu","false","838","2020-12-12 18:23:16","2020-12-12 18:27:03","69386","","","","","","","","Point","4.844603635748356","45.771757085573398"
"","","Feature","10092","Montgolfier / Château Gaillard","135 rue Château Gaillard","","VILLEURBANNE","92","","Maillage","45.7715543267274200","4.8903742138377730","17","OPEN","16","1","1","Vert","false","784","2020-12-12 18:18:46","2020-12-12 18:27:03","69266","","","","","","","","Point","4.890374213837773","45.771554326727419"
"","","Feature","1034","Carmélites","Face 30, Montée des Carmélites","","Lyon 1 er","34",""," ","45.7700015740910800","4.8292695053207500","16","OPEN","13","2","1","Vert","false","807","2020-12-12 18:17:37","2020-12-12 18:27:03","69381","","","","","","","","Point","4.82926950532075","45.770001574091083"
"","","Feature","3013","Place Antoinette","Place Antoinette","Angle Rue Antoinette et Cours Richard Vitton","Lyon 3 ème","13","","coeur de quartier","45.7536532555808650","4.8892423184432870","21","OPEN","21","0","3","Orange","false","1002","2020-12-12 18:17:00","2020-12-12 18:27:03","69383","","","","","","","","Point","4.889242318443287","45.753653255580865"
"","","Feature","10008","Salengro / Vaillant","108, Rue Roger salengro","","VILLEURBANNE","8","","centre quartier, itinéraire cyclable","45.7783682080048800","4.8796732813004160","24","OPEN","23","1","1","Vert","true","1000","2020-12-12 18:23:54","2020-12-12 18:27:03","69266","","","","","","","","Point","4.879673281300416","45.778368208004878"
"","","Feature","3083","Les Halles","183, Rue André Philip","","Lyon 3 ème","83","","Commerces, coeur de quartier","45.7615909258196600","4.8504811626495200","18","OPEN","4","14","1","Vert","false","798","2020-12-12 18:23:36","2020-12-12 18:27:03","69383","","","","","","","","Point","4.85048116264952","45.761590925819661"
"","","Feature","10055","Condorcet / Galline","Face 16, Avenue Galline","Angle avenue de Condorcet","VILLEURBANNE","55","","maillage (habitat dense)","45.7764535731413250","4.8671149219928850","15","OPEN","13","2","1","Vert","false","814","2020-12-12 18:24:45","2020-12-12 18:27:03","69266","","","","","","","","Point","4.867114921992885","45.776453573141325"
"","","Feature","6025","Place d'Helvétie","Place d'Helvétie","","Lyon 6 ème","","","Lyon 6ème arrondissement","45.7731863072103200","4.8419593354412900","30","OPEN","12","18","1","Vert","true","1212","2020-12-12 18:23:35","2020-12-12 18:27:03","69386","","","","","","","","Point","4.84195933544129","45.773186307210317"
"","","Feature","19001","Saint Genis Laval - Médiathèque","49 Avenue Gorges Clémenceau","","SAINT-GENIS-LAVAL","","","dtgenis_lyon_sud","45.6978120018869000","4.7947728497160735","12","OPEN","12","0","3","Orange","true","1263","2020-12-12 18:26:33","2020-12-12 18:27:03","69204","","","","","","","","Point","4.794772849716074","45.697812001886902"
"","","Feature","6003","Avenue Verguin","Face 14, Avenue Verguin","devant l'entrée du parc","Lyon 6 ème","3","","Parc de la Tête d'Or, lycée du Parc","45.7729113974482800","4.8563267813588190","20","OPEN","6","14","1","Vert","true","850","2020-12-12 18:20:13","2020-12-12 18:27:03","69386","","","","","","","","Point","4.856326781358819","45.772911397448283"
"","","Feature","3035","Philomène Magnin","3, Rue Philomène Magnin","","Lyon 3 ème","","","buire_vivier_merle","45.7526125818453550","4.8587710033051470","24","OPEN","24","0","3","Orange","true","1245","2020-12-12 18:17:29","2020-12-12 18:27:03","69383","","","","","","","","Point","4.858771003305147","45.752612581845355"
"","","Feature","9022","Masaryk / Saint-Cyr","Rue Masaryk","angle Rue Chinard / Rue de Saint-Cyr","Lyon 9 ème","22","","maillage","45.7786288989070300","4.8071200280976580","13","OPEN","1","12","1","Vert","false","1034","2020-12-12 18:24:54","2020-12-12 18:27:03","69389","","","","","","","","Point","4.807120028097658","45.77862889890703"
"","","Feature","6037","Cité Internationale / Interpol","Allée Achille Lignon","Face 200, Quai Charles de Gaulle","Lyon 6 ème","37","","Interpol, habitations, parc","45.7823061128328350","4.8493439808167290","27","OPEN","15","12","1","Vert","true","1085","2020-12-12 18:17:53","2020-12-12 18:27:03","69386","","","","","","","","Point","4.849343980816729","45.782306112832835"
"","","Feature","10035","Boiron Granger","45, Rrue Pierre Baratin","Rue Réguillon","VILLEURBANNE","35","","stade, complexe sportif Boiron Granger","45.7631587956905860","4.9004795303651320","16","OPEN","12","4","1","Vert","false","977","2020-12-12 18:19:26","2020-12-12 18:27:03","69266","","","","","","","","Point","4.900479530365132","45.763158795690586"
"","","Feature","4041","Boussange / Austerlitz","17, rue d'Austerlitz","","Lyon 4 ème","41","","Renforcement 4022, commerces","45.7755023590485800","4.8350625452914060","18","OPEN","18","0","3","Orange","false","934","2020-12-12 18:26:27","2020-12-12 18:27:03","69384","","","","","","","","Point","4.835062545291406","45.775502359048581"
"","","Feature","6043","Cité Internationale - Cinéma","80, Quai Charles de Gaulle","","Lyon 6 ème","43","","Cinémas, commerces","45.7847015036764200","4.8519081064540370","32","OPEN","6","26","1","Vert","false","991","2020-12-12 18:22:16","2020-12-12 18:27:03","69386","","","","","","","","Point","4.851908106454037","45.784701503676423"
"","","Feature","8040","Ambroise Paré","39, Boulevard Ambroise Paré","","Lyon 8 ème","40","","Services et habitat","45.7362995122816000","4.8836816883227290","24","OPEN","24","0","3","Orange","true","1091","2020-12-12 18:25:55","2020-12-12 18:27:03","69388","","","","","","","","Point","4.883681688322729","45.736299512281597"
"","","Feature","6016","Viabert / Thiers","Rue de la Viabert","angle avenue Thiers","Lyon 6 ème","16","","tram, itinéraire cyclable","45.7659879833823500","4.8620922782007510","16","OPEN","15","0","3","Orange","false","942","2020-12-12 18:18:50","2020-12-12 18:27:03","69386","","","","","","","","Point","4.862092278200751","45.765987983382352"
"","","Feature","6008","Place Jules Ferry","17, Rue des Emeraudes","Place Jules Ferry","Lyon 6 ème","8","","Métro, parking, place, restaurants","45.7684122613764600","4.8590705567383440","20","OPEN","9","11","1","Vert","true","938","2020-12-12 18:24:40","2020-12-12 18:27:03","69386","","","","","","","","Point","4.859070556738344","45.768412261376461"
"","","Feature","10118","Voyant / Chambord","92, Rue Voyant","","VILLEURBANNE","118","","Commerces, centre social","45.7671533127280340","4.9005991607433980","22","OPEN","17","5","1","Vert","false","962","2020-12-12 18:19:19","2020-12-12 18:27:03","69266","","","","","","","","Point","4.900599160743398","45.767153312728034"
"","","Feature","3031","Corneille / Servient","126, Rue Pierre Corneille","Angle Rue Servient","Lyon 3 ème","31","","tram","45.7599809590692000","4.8444896754890480","13","OPEN","0","13","2","Bleu","false","857","2020-12-12 18:24:03","2020-12-12 18:27:03","69383","","","","","","","","Point","4.844489675489048","45.759980959069203"
"","","Feature","9052","Balmont","332, Boulevard de Balmont","","Lyon 9 ème","52","","Commerces","45.7893151875845100","4.7991603409726270","12","OPEN","11","1","1","Vert","false","966","2020-12-12 18:26:16","2020-12-12 18:27:03","69389","","","","","","","","Point","4.799160340972627","45.789315187584513"
"","","Feature","4008","Clos Savaron","10, Rue Clos Savaron","Face au n°19","Lyon 4 ème","","","deleuvre","45.7826362574796000","4.8255591851847730","20","OPEN","18","2","1","Vert","false","1211","2020-12-12 18:17:54","2020-12-12 18:27:03","69384","","","","","","","","Point","4.825559185184773","45.782636257479602"
"","","Feature","3069","Dauphiné / Saint-Maximin","10, rue du Dauphiné","","Lyon 3 ème","","","Lyon 3ème arrondissement","45.7499462288418300","4.8646503841216660","30","OPEN","25","5","1","Vert","false","1220","2020-12-12 18:22:18","2020-12-12 18:27:03","69383","","","","","","","","Point","4.864650384121666","45.749946228841829"
"","","Feature","10006","Charpennes","Place Charles Hernu"," ","VILLEURBANNE","6","","métro A B, tram, centre quartier, itinéraire cyclable","45.7702267691493500","4.8631327223602240","46","OPEN","13","33","1","Vert","true","927","2020-12-12 18:25:44","2020-12-12 18:27:03","69266","","","","","","","","Point","4.863132722360224","45.770226769149353"
"","","Feature","3138","Vivier Merle / Paul Bert Ouest","Face 65, Boulevard Vivier Merle","angle rue Paul Bert","Lyon 3 ème","138","","CAFAL","45.7575354402958750","4.8584888396864370","19","OPEN","16","3","1","Vert","false","1293","2020-12-12 18:21:41","2020-12-12 18:27:03","69383","","","","","","","","Point","4.858488839686437","45.757535440295875"
"","","Feature","17002","Saint Fons - 4 chemins","Place des Quatre Chamins","Face au 47 Rue Charles Plasse","SAINT-FONS","","","Saint-Fons","45.7084437290321550","4.8548610775585280","11","OPEN","3","8","1","Vert","false","1229","2020-12-12 18:19:42","2020-12-12 18:27:03","69199","","","","","","","","Point","4.854861077558528","45.708443729032155"
"","","Feature","5002","Place des Compagnons de la chanson","Place des Compagnons de la chanson","angle Rue des Aqueducs","Lyon 5 ème","2","","funiculaire, coeur quartier","45.7565273368784000","4.7966121788894250","18","OPEN","18","0","3","Orange","false","1039","2020-12-12 18:24:52","2020-12-12 18:27:03","69385","","","","","","","","Point","4.796612178889425","45.756527336878399"
"","","Feature","10084","Doua / Avenue des Arts","2, Avenue des Arts","","VILLEURBANNE","84","","Campus de la Doua","45.7835136793198600","4.8712731104104920","30","OPEN","29","0","3","Orange","true","967","2020-12-12 18:21:33","2020-12-12 18:27:03","69266","","","","","","","","Point","4.871273110410492","45.78351367931986"
"","","Feature","9042","Vaise Docks","Face 50, Rue des Docks","","Lyon 9 ème","42","","Complexe cinéma Pathé","45.7865084443620300","4.8114412174203720","19","OPEN","9","10","1","Vert","false","1022","2020-12-12 18:25:20","2020-12-12 18:27:03","69389","","","","","","","","Point","4.811441217420372","45.786508444362028"
